,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1180,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.0368763557483731,0.08676789587852494,0.026030368763557483,0.7058823529411765,8.13529411764706,0.022830684967603203,3.1049891540130155
1181,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.03470715835140998,0.03036876355748373,0.026030368763557483,0.75,24.696428571428573,0.024976355277831368,3.878524945770065
1182,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.03036876355748373,0.03253796095444685,0.026030368763557483,0.8571428571428572,26.342857142857145,0.02504223112068925,6.772234273318875
1183,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.026030368763557483,0.04772234273318872,0.026030368763557483,1.0,20.954545454545457,0.024788138583951704,inf
1184,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03036876355748373,0.11279826464208242,0.026030368763557483,0.8571428571428572,7.598901098901099,0.022604824934947605,6.2104121475054255
1185,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.028199566160520606,0.10845986984815618,0.026030368763557483,0.9230769230769231,8.510769230769231,0.02297184748801295,11.590021691973979
1186,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.028199566160520606,0.04121475054229935,0.026030368763557483,0.9230769230769231,22.39676113360324,0.02486813067885056,12.464208242950116
1187,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",0.03036876355748373,0.03036876355748373,0.026030368763557483,0.8571428571428572,28.22448979591837,0.025108106963547133,6.787418655097617
1188,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})",0.03036876355748373,0.03470715835140998,0.026030368763557483,0.8571428571428572,24.696428571428573,0.024976355277831368,6.757049891540133
1189,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.0368763557483731,0.08676789587852494,0.026030368763557483,0.7058823529411765,8.13529411764706,0.022830684967603203,3.1049891540130155
1190,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.03470715835140998,0.03036876355748373,0.026030368763557483,0.75,24.696428571428573,0.024976355277831368,3.878524945770065
1191,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.03036876355748373,0.03036876355748373,0.026030368763557483,0.8571428571428572,28.22448979591837,0.025108106963547133,6.787418655097617
1192,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03036876355748373,0.04772234273318872,0.03036876355748373,1.0,20.954545454545457,0.02891949501461032,inf
1193,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03036876355748373,0.11713665943600868,0.03036876355748373,1.0,8.537037037037036,0.026811468043158086,inf
1194,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03036876355748373,0.10845986984815618,0.03036876355748373,1.0,9.22,0.027074971414589616,inf
1195,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.03470715835140998,0.04121475054229935,0.03036876355748373,0.8749999999999999,21.230263157894733,0.028938316683998287,7.670281995661598
1196,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",0.03036876355748373,0.03470715835140998,0.03036876355748373,1.0,28.8125,0.029314750071757614,inf
1197,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})",0.03253796095444685,0.03470715835140998,0.03036876355748373,0.9333333333333333,26.891666666666666,0.029239463394205748,14.479392624728852
1198,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",0.0368763557483731,0.10412147505422993,0.03036876355748373,0.823529411764706,7.909313725490197,0.026529143002338593,5.076644974692699
1199,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.03470715835140998,0.03253796095444685,0.03036876355748373,0.8749999999999999,26.891666666666666,0.029239463394205748,7.739696312364418
1200,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.03470715835140998,0.03036876355748373,0.03036876355748373,0.8749999999999999,28.812499999999996,0.029314750071757614,7.757049891540123
1201,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",0.04121475054229935,0.03470715835140998,0.03036876355748373,0.7368421052631577,21.230263157894733,0.028938316683998287,3.66811279826464
1202,"frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03036876355748373,0.11279826464208242,0.02386117136659436,0.7857142857142857,6.965659340659341,0.02043562753798448,4.140274765003615
1203,"frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.028199566160520606,0.11713665943600868,0.02386117136659436,0.8461538461538461,7.2236467236467234,0.02055796838900626,5.738611713665943
1204,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.026030368763557483,0.6507592190889371,0.02386117136659436,0.9166666666666666,1.408611111111111,0.006921668917424632,4.190889370932753
1205,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.03253796095444685,0.09327548806941431,0.02386117136659436,0.7333333333333334,7.86201550387597,0.020826177177784785,3.400216919739697
1206,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS'})",0.03036876355748373,0.09978308026030369,0.02386117136659436,0.7857142857142857,7.874223602484472,0.020830882595131776,4.201012292118582
1207,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.028199566160520606,0.11279826464208242,0.02386117136659436,0.8461538461538461,7.5014792899408285,0.020680309240028043,5.766811279826464
1208,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.026030368763557483,0.6507592190889371,0.02386117136659436,0.9166666666666666,1.408611111111111,0.006921668917424632,4.190889370932753
1209,"frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.028199566160520606,0.10845986984815618,0.02386117136659436,0.8461538461538461,7.8015384615384615,0.020802650091049826,5.795010845986985
1210,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.03036876355748373,0.09327548806941431,0.02386117136659436,0.7857142857142857,8.42358803986711,0.02102851012370542,4.231381055676066
1211,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE'})",0.03036876355748373,0.0911062906724512,0.02386117136659436,0.7857142857142857,8.624149659863946,0.021094385966563302,4.241503976861894
1212,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.028199566160520606,0.11713665943600868,0.028199566160520606,1.0,8.537037037037036,0.024896363182932507,inf
1213,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.028199566160520606,0.9285714285714286,1.426904761904762,0.008436813303155925,4.889370932754883
1214,"frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03036876355748373,0.10845986984815618,0.028199566160520606,0.9285714285714286,8.561428571428571,0.024905774017626493,12.481561822125819
1215,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS'})",0.03036876355748373,0.09978308026030369,0.028199566160520606,0.9285714285714286,9.305900621118012,0.025169277389058022,12.603036876355754
1216,"frozenset({'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",0.039045553145336226,0.10412147505422993,0.028199566160520606,0.7222222222222222,6.936342592592593,0.02413408557271987,3.225162689804772
1217,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE'})",0.03253796095444685,0.0911062906724512,0.028199566160520606,0.8666666666666667,9.512698412698413,0.025235153231915903,6.8167028199566175
1218,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03036876355748373,0.11279826464208242,0.026030368763557483,0.8571428571428572,7.598901098901099,0.022604824934947605,6.2104121475054255
1219,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.026030368763557483,0.11713665943600868,0.026030368763557483,1.0,8.537037037037036,0.02298125832270693,inf
1220,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.026030368763557483,0.10845986984815618,0.026030368763557483,1.0,9.22,0.02320711835536253,inf
1221,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.03036876355748373,0.08676789587852494,0.026030368763557483,0.8571428571428572,9.87857142857143,0.02339533504924219,6.392624728850328
1222,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.03253796095444685,0.08676789587852494,0.026030368763557483,0.8,9.22,0.02320711835536253,4.566160520607376
1223,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",0.03036876355748373,0.10412147505422993,0.026030368763557483,0.8571428571428572,8.232142857142858,0.022868328306379134,6.271149674620393
1224,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.021691973969631236,0.04772234273318872,0.021691973969631236,1.0,20.954545454545457,0.020656782153293085,inf
1225,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.02386117136659436,0.05422993492407809,0.021691973969631236,0.9090909090909091,16.763636363636362,0.02039798419920855,10.403470715835137
1226,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.02386117136659436,0.6507592190889371,0.021691973969631236,0.9090909090909091,1.396969696969697,0.006164096724558985,3.841648590021691
1227,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER CUPS'})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",0.02386117136659436,0.0455531453362256,0.021691973969631236,0.9090909090909091,19.956709956709954,0.020605022562476177,10.498915401301515
1228,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",0.026030368763557483,0.052060737527114966,0.021691973969631236,0.8333333333333334,16.006944444444446,0.020336813773697657,5.687635574837311
1229,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03470715835140998,0.04772234273318872,0.026030368763557483,0.75,15.715909090909092,0.024374061857416442,3.809110629067245
1230,"frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.028199566160520606,0.05422993492407809,0.026030368763557483,0.9230769230769231,17.021538461538462,0.024501108125785216,12.295010845986992
1231,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.028199566160520606,0.6507592190889371,0.026030368763557483,0.9230769230769231,1.4184615384615387,0.007679241110290277,4.540130151843821
1232,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",0.0368763557483731,0.0455531453362256,0.026030368763557483,0.7058823529411765,15.495798319327731,0.024350534770681484,3.2451193058568335
1233,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",0.03036876355748373,0.052060737527114966,0.026030368763557483,0.8571428571428572,16.464285714285715,0.02444934853496831,6.635574837310198
1234,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03470715835140998,0.04772234273318872,0.028199566160520606,0.8124999999999999,17.02556818181818,0.026543259254379566,5.078814172089657
1235,"frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03253796095444685,0.05422993492407809,0.028199566160520606,0.8666666666666667,15.981333333333334,0.02643503465539876,7.093275488069415
1236,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.028199566160520606,0.9285714285714286,1.426904761904762,0.008436813303155925,4.889370932754883
1237,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",0.0368763557483731,0.0455531453362256,0.028199566160520606,0.7647058823529412,16.787114845938376,0.026519732167644607,4.056399132321042
1238,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",0.03470715835140998,0.052060737527114966,0.028199566160520606,0.8124999999999999,15.606770833333332,0.026392685899275833,5.055676066522051
1239,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03036876355748373,0.04772234273318872,0.028199566160520606,0.9285714285714286,19.45779220779221,0.026750297617647197,13.331887201735363
1240,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03253796095444685,0.05422993492407809,0.028199566160520606,0.8666666666666667,15.981333333333334,0.02643503465539876,7.093275488069415
1241,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.028199566160520606,0.9285714285714286,1.426904761904762,0.008436813303155925,4.889370932754883
1242,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",0.03253796095444685,0.0455531453362256,0.028199566160520606,0.8666666666666667,19.025396825396825,0.026717359696218256,7.15835140997831
1243,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",0.03470715835140998,0.052060737527114966,0.028199566160520606,0.8124999999999999,15.606770833333332,0.026392685899275833,5.055676066522051
1244,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03036876355748373,0.04772234273318872,0.026030368763557483,0.8571428571428572,17.961038961038962,0.024581100220684073,6.665943600867681
1245,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03036876355748373,0.11279826464208242,0.026030368763557483,0.8571428571428572,7.598901098901099,0.022604824934947605,6.2104121475054255
1246,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.028199566160520606,0.05422993492407809,0.026030368763557483,0.9230769230769231,17.021538461538462,0.024501108125785216,12.295010845986992
1247,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.028199566160520606,0.11713665943600868,0.026030368763557483,0.9230769230769231,7.880341880341881,0.022727165785969387,11.477223427331895
1248,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})","frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",0.0368763557483731,0.03036876355748373,0.026030368763557483,0.7058823529411765,23.2436974789916,0.024910479434973484,3.2967462039045556
1249,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.03470715835140998,0.0368763557483731,0.026030368763557483,0.75,20.33823529411765,0.02475049524517577,3.8524945770065075
1250,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})","frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",0.0368763557483731,0.03470715835140998,0.026030368763557483,0.7058823529411765,20.33823529411765,0.02475049524517577,3.2819956616052064
1251,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})",0.03036876355748373,0.0368763557483731,0.026030368763557483,0.8571428571428572,23.2436974789916,0.024910479434973484,6.741865509761391
1252,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.028199566160520606,0.04772234273318872,0.026030368763557483,0.9230769230769231,19.342657342657343,0.02468461940231789,12.379609544468554
1253,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03036876355748373,0.11279826464208242,0.026030368763557483,0.8571428571428572,7.598901098901099,0.022604824934947605,6.2104121475054255
1254,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.028199566160520606,0.05422993492407809,0.026030368763557483,0.9230769230769231,17.021538461538462,0.024501108125785216,12.295010845986992
1255,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.028199566160520606,0.10845986984815618,0.026030368763557483,0.9230769230769231,8.510769230769231,0.02297184748801295,11.590021691973979
1256,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})","frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",0.03253796095444685,0.03036876355748373,0.026030368763557483,0.8,26.342857142857145,0.02504223112068925,4.848156182212582
1257,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.03470715835140998,0.0368763557483731,0.026030368763557483,0.75,20.33823529411765,0.02475049524517577,3.8524945770065075
1258,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})",0.0368763557483731,0.03470715835140998,0.026030368763557483,0.7058823529411765,20.33823529411765,0.02475049524517577,3.2819956616052064
1259,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})","frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})",0.03036876355748373,0.03253796095444685,0.026030368763557483,0.8571428571428572,26.342857142857145,0.02504223112068925,6.772234273318875
1260,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03253796095444685,0.04772234273318872,0.03036876355748373,0.9333333333333333,19.55757575757576,0.028815975832976504,14.284164859002171
1261,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03470715835140998,0.05422993492407809,0.03036876355748373,0.8749999999999999,16.134999999999998,0.028486596618687094,7.566160520607368
1262,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03036876355748373,0.11713665943600868,0.03036876355748373,1.0,8.537037037037036,0.026811468043158086,inf
1263,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03036876355748373,0.10845986984815618,0.03036876355748373,1.0,9.22,0.027074971414589616,inf
