,support,itemsets
535,0.03036876355748373,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})"
536,0.04338394793926247,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
537,0.052060737527114966,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})"
538,0.02386117136659436,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER CUPS'})"
539,0.0368763557483731,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
540,0.0368763557483731,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})"
541,0.03253796095444685,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})"
542,0.0455531453362256,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})"
543,0.026030368763557483,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})"
544,0.03036876355748373,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})"
545,0.03470715835140998,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
546,0.03470715835140998,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})"
547,0.03036876355748373,"frozenset({'PACK OF 60 MUSHROOM CAKE CASES', 'POSTAGE'})"
548,0.021691973969631236,"frozenset({'POSTAGE', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
549,0.07158351409978309,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'POSTAGE'})"
550,0.026030368763557483,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
551,0.028199566160520606,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET/6 RED SPOTTY PAPER CUPS'})"
552,0.02386117136659436,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
553,0.06073752711496746,"frozenset({'POSTAGE', 'PAPER BUNTING RETROSPOT'})"
554,0.02386117136659436,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PAPER BUNTING RETROSPOT'})"
555,0.02386117136659436,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PAPER BUNTING RETROSPOT'})"
556,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PAPER BUNTING RETROSPOT'})"
557,0.04338394793926247,"frozenset({'PARTY BUNTING', 'POSTAGE'})"
558,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'PICNIC BOXES SET OF 3 RETROSPOT '})"
559,0.02386117136659436,"frozenset({'PIGGY BANK RETROSPOT ', 'POSTAGE'})"
560,0.021691973969631236,"frozenset({'POSTAGE', 'PINK  POLKADOT CUP'})"
561,0.026030368763557483,"frozenset({'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN CIRCUS PARADE '})"
562,0.07592190889370933,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
563,0.049891540130151846,"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE '})"
564,0.08676789587852494,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE '})"
565,0.12581344902386118,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
566,0.03470715835140998,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'RABBIT NIGHT LIGHT'})"
567,0.02386117136659436,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'RED  HARMONICA IN BOX '})"
568,0.028199566160520606,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PLASTERS IN TIN CIRCUS PARADE '})"
569,0.04338394793926247,"frozenset({'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN CIRCUS PARADE '})"
570,0.04338394793926247,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN CIRCUS PARADE '})"
571,0.03036876355748373,"frozenset({'REGENCY CAKESTAND 3 TIER', 'PLASTERS IN TIN CIRCUS PARADE '})"
572,0.028199566160520606,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'PLASTERS IN TIN CIRCUS PARADE '})"
573,0.0455531453362256,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'PLASTERS IN TIN CIRCUS PARADE '})"
574,0.028199566160520606,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
575,0.026030368763557483,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PLASTERS IN TIN CIRCUS PARADE '})"
576,0.026030368763557483,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PLASTERS IN TIN CIRCUS PARADE '})"
577,0.03470715835140998,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'SPACEBOY LUNCH BOX '})"
578,0.039045553145336226,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'PLASTERS IN TIN CIRCUS PARADE '})"
579,0.026030368763557483,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'TEA PARTY BIRTHDAY CARD'})"
580,0.021691973969631236,"frozenset({'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN STRONGMAN'})"
581,0.026030368763557483,"frozenset({'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
582,0.03470715835140998,"frozenset({'PLASTERS IN TIN SKULLS', 'POSTAGE'})"
583,0.03036876355748373,"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})"
584,0.08893709327548807,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})"
585,0.09761388286334056,"frozenset({'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
586,0.021691973969631236,"frozenset({'PLASTERS IN TIN SPACEBOY', 'RABBIT NIGHT LIGHT'})"
587,0.026030368763557483,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PLASTERS IN TIN SPACEBOY'})"
588,0.021691973969631236,"frozenset({'RED RETROSPOT CHILDRENS UMBRELLA', 'PLASTERS IN TIN SPACEBOY'})"
589,0.0368763557483731,"frozenset({'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN SPACEBOY'})"
590,0.028199566160520606,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN SPACEBOY'})"
591,0.026030368763557483,"frozenset({'REGENCY CAKESTAND 3 TIER', 'PLASTERS IN TIN SPACEBOY'})"
592,0.02386117136659436,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'PLASTERS IN TIN SPACEBOY'})"
593,0.039045553145336226,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'PLASTERS IN TIN SPACEBOY'})"
594,0.021691973969631236,"frozenset({'SPACEBOY BIRTHDAY CARD', 'PLASTERS IN TIN SPACEBOY'})"
595,0.021691973969631236,"frozenset({'SPACEBOY CHILDRENS BOWL', 'PLASTERS IN TIN SPACEBOY'})"
596,0.03470715835140998,"frozenset({'SPACEBOY LUNCH BOX ', 'PLASTERS IN TIN SPACEBOY'})"
597,0.03036876355748373,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'PLASTERS IN TIN SPACEBOY'})"
598,0.02386117136659436,"frozenset({'WOODLAND CHARLOTTE BAG', 'PLASTERS IN TIN SPACEBOY'})"
599,0.04121475054229935,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN STRONGMAN'})"
600,0.05422993492407809,"frozenset({'POSTAGE', 'PLASTERS IN TIN STRONGMAN'})"
601,0.026030368763557483,"frozenset({'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN STRONGMAN'})"
602,0.026030368763557483,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'PLASTERS IN TIN STRONGMAN'})"
603,0.021691973969631236,"frozenset({'PLASTERS IN TIN STRONGMAN', 'SPACEBOY LUNCH BOX '})"
604,0.03036876355748373,"frozenset({'POSTAGE', 'PLASTERS IN TIN VINTAGE PAISLEY '})"
605,0.11713665943600868,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})"
606,0.03253796095444685,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RABBIT NIGHT LIGHT'})"
607,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED RETROSPOT CHARLOTTE BAG'})"
608,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED RETROSPOT CHILDRENS UMBRELLA'})"
609,0.0368763557483731,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED RETROSPOT MINI CASES'})"
610,0.0455531453362256,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
611,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'REGENCY CAKESTAND 3 TIER'})"
612,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF 4 FRUITS '})"
613,0.04121475054229935,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND '})"
614,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
615,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SET OF SALT AND PEPPER TOADSTOOLS'})"
616,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
617,0.03036876355748373,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SET/6 RED SPOTTY PAPER CUPS'})"
618,0.02386117136659436,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
619,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SKULL LUNCH BOX WITH CUTLERY '})"
620,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SPACEBOY BIRTHDAY CARD'})"
621,0.03470715835140998,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SPACEBOY LUNCH BOX '})"
622,0.03470715835140998,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})"
623,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'TEA PARTY BIRTHDAY CARD'})"
624,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'WOODLAND CHARLOTTE BAG'})"
625,0.021691973969631236,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE BEDROOM ""})"
626,0.026030368763557483,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE KITCHEN""})"
627,0.03253796095444685,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM ""})"
628,0.021691973969631236,"frozenset({""POPPY'S PLAYHOUSE BEDROOM "", ""POPPY'S PLAYHOUSE LIVINGROOM ""})"
629,0.021691973969631236,"frozenset({'POSTAGE', ""POPPY'S PLAYHOUSE BEDROOM ""})"
630,0.026030368763557483,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM ""})"
631,0.0368763557483731,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", 'POSTAGE'})"
632,0.14099783080260303,"frozenset({'POSTAGE', 'RABBIT NIGHT LIGHT'})"
633,0.021691973969631236,"frozenset({'POSTAGE', 'RAINY LADIES BIRTHDAY CARD'})"
634,0.02386117136659436,"frozenset({'RECYCLED ACAPULCO MAT TURQUOISE', 'POSTAGE'})"
635,0.021691973969631236,"frozenset({'RECYCLING BAG RETROSPOT ', 'POSTAGE'})"
636,0.04338394793926247,"frozenset({'POSTAGE', 'RED  HARMONICA IN BOX '})"
637,0.026030368763557483,"frozenset({'RED RETROSPOT BOWL', 'POSTAGE'})"
638,0.03036876355748373,"frozenset({'RED RETROSPOT CAKE STAND', 'POSTAGE'})"
639,0.06941431670281996,"frozenset({'POSTAGE', 'RED RETROSPOT CHARLOTTE BAG'})"
640,0.039045553145336226,"frozenset({'RED RETROSPOT CHILDRENS UMBRELLA', 'POSTAGE'})"
641,0.04121475054229935,"frozenset({'POSTAGE', 'RED RETROSPOT CUP'})"
642,0.09761388286334056,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE'})"
643,0.05856832971800434,"frozenset({'RED RETROSPOT PICNIC BAG', 'POSTAGE'})"
644,0.026030368763557483,"frozenset({'POSTAGE', 'RED RETROSPOT PLATE '})"
645,0.021691973969631236,"frozenset({'POSTAGE', 'RED RETROSPOT SHOPPING BAG'})"
646,0.028199566160520606,"frozenset({'POSTAGE', 'RED RETROSPOT UMBRELLA'})"
647,0.13449023861171366,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE'})"
648,0.02386117136659436,"frozenset({'POSTAGE', 'RED VINTAGE SPOT BEAKER'})"
649,0.08893709327548807,"frozenset({'POSTAGE', 'REGENCY CAKESTAND 3 TIER'})"
650,0.039045553145336226,"frozenset({'RETROSPOT CHILDRENS APRON', 'POSTAGE'})"
651,0.049891540130151846,"frozenset({'RETROSPOT PARTY BAG + STICKER SET', 'POSTAGE'})"
652,0.049891540130151846,"frozenset({'POSTAGE', 'RETROSPOT TEA SET CERAMIC 11 PC '})"
653,0.0368763557483731,"frozenset({'POSTAGE', 'REVOLVER WOODEN RULER '})"
654,0.03036876355748373,"frozenset({'ROBOT BIRTHDAY CARD', 'POSTAGE'})"
655,0.08026030368763558,"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})"
656,0.12581344902386118,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE'})"
657,0.02386117136659436,"frozenset({'POSTAGE', 'SET OF 10 LED DOLLY LIGHTS'})"
658,0.02386117136659436,"frozenset({'SET OF 12 FAIRY CAKE BAKING CASES', 'POSTAGE'})"
659,0.021691973969631236,"frozenset({'SET OF 12 MINI LOAF BAKING CASES', 'POSTAGE'})"
660,0.05422993492407809,"frozenset({'POSTAGE', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
661,0.03253796095444685,"frozenset({'SET OF 20 KIDS COOKIE CUTTERS', 'POSTAGE'})"
662,0.028199566160520606,"frozenset({'SET OF 4 KNICK KNACK TINS LONDON ', 'POSTAGE'})"
663,0.02386117136659436,"frozenset({'POSTAGE', 'SET OF 5 PANCAKE DAY MAGNETS'})"
664,0.02386117136659436,"frozenset({'SET OF 6 TEA TIME BAKING CASES', 'POSTAGE'})"
665,0.05422993492407809,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'POSTAGE'})"
666,0.04772234273318872,"frozenset({'SET OF 9 HEART SHAPED BALLOONS', 'POSTAGE'})"
667,0.026030368763557483,"frozenset({'POSTAGE', 'SET OF SALT AND PEPPER TOADSTOOLS'})"
668,0.02386117136659436,"frozenset({'POSTAGE', 'SET/10 BLUE POLKADOT PARTY CANDLES'})"
669,0.03253796095444685,"frozenset({'SET/10 PINK POLKADOT PARTY CANDLES', 'POSTAGE'})"
670,0.05422993492407809,"frozenset({'POSTAGE', 'SET/10 RED POLKADOT PARTY CANDLES'})"
671,0.09327548806941431,"frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
672,0.09978308026030369,"frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS'})"
673,0.0911062906724512,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE'})"
674,0.03036876355748373,"frozenset({'POSTAGE', 'SKULL LUNCH BOX WITH CUTLERY '})"
675,0.026030368763557483,"frozenset({'SKULLS  WATER TRANSFER TATTOOS ', 'POSTAGE'})"
676,0.039045553145336226,"frozenset({'POSTAGE', 'SMALL RED RETROSPOT WINDMILL'})"
677,0.04772234273318872,"frozenset({'POSTAGE', 'SPACEBOY BIRTHDAY CARD'})"
678,0.0368763557483731,"frozenset({'POSTAGE', 'SPACEBOY CHILDRENS BOWL'})"
679,0.026030368763557483,"frozenset({'POSTAGE', 'SPACEBOY CHILDRENS CUP'})"
680,0.0824295010845987,"frozenset({'POSTAGE', 'SPACEBOY LUNCH BOX '})"
681,0.028199566160520606,"frozenset({'SPACEBOY MINI BACKPACK', 'POSTAGE'})"
682,0.0368763557483731,"frozenset({'SPOTTY BUNTING', 'POSTAGE'})"
683,0.026030368763557483,"frozenset({'POSTAGE', 'STARS GIFT TAPE '})"
684,0.09761388286334056,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE'})"
685,0.04121475054229935,"frozenset({'TABLECLOTH RED APPLES DESIGN ', 'POSTAGE'})"
686,0.07592190889370933,"frozenset({'POSTAGE', 'TEA PARTY BIRTHDAY CARD'})"
687,0.021691973969631236,"frozenset({'VINTAGE HEADS AND TAILS CARD GAME ', 'POSTAGE'})"
688,0.021691973969631236,"frozenset({'POSTAGE', 'WATERING CAN BLUE ELEPHANT'})"
689,0.0368763557483731,"frozenset({'POSTAGE', 'WATERING CAN PINK BUNNY'})"
690,0.05639913232104121,"frozenset({'POSTAGE', 'WOODLAND CHARLOTTE BAG'})"
691,0.03036876355748373,"frozenset({'POSTAGE', 'WOODLAND MINI BACKPACK'})"
692,0.028199566160520606,"frozenset({'POSTAGE', 'WOODLAND PARTY BAG + STICKER SET'})"
693,0.021691973969631236,"frozenset({'POSTAGE', 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})"
694,0.026030368763557483,"frozenset({'POSTAGE', 'WRAP RED APPLES '})"
695,0.026030368763557483,"frozenset({'RED RETROSPOT MINI CASES', 'RABBIT NIGHT LIGHT'})"
696,0.0455531453362256,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'RABBIT NIGHT LIGHT'})"
697,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'RABBIT NIGHT LIGHT'})"
698,0.03253796095444685,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'RABBIT NIGHT LIGHT'})"
699,0.021691973969631236,"frozenset({'SPACEBOY LUNCH BOX ', 'RABBIT NIGHT LIGHT'})"
700,0.02386117136659436,"frozenset({'RED  HARMONICA IN BOX ', 'SPACEBOY LUNCH BOX '})"
701,0.021691973969631236,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'RED RETROSPOT CHARLOTTE BAG'})"
702,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'RED RETROSPOT CHARLOTTE BAG'})"
703,0.0368763557483731,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})"
704,0.021691973969631236,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'RED RETROSPOT CHILDRENS UMBRELLA'})"
705,0.03470715835140998,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'RED RETROSPOT MINI CASES'})"
706,0.021691973969631236,"frozenset({'RED RETROSPOT MINI CASES', 'REGENCY CAKESTAND 3 TIER'})"
707,0.021691973969631236,"frozenset({'RED RETROSPOT MINI CASES', 'RETROSPOT TEA SET CERAMIC 11 PC '})"
708,0.028199566160520606,"frozenset({'RED RETROSPOT MINI CASES', 'ROUND SNACK BOXES SET OF 4 FRUITS '})"
709,0.04338394793926247,"frozenset({'RED RETROSPOT MINI CASES', 'ROUND SNACK BOXES SET OF4 WOODLAND '})"
710,0.03036876355748373,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'RED RETROSPOT MINI CASES'})"
711,0.021691973969631236,"frozenset({'RED RETROSPOT MINI CASES', 'TEA PARTY BIRTHDAY CARD'})"
712,0.03036876355748373,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'ROUND SNACK BOXES SET OF4 WOODLAND '})"
713,0.021691973969631236,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
714,0.026030368763557483,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
715,0.021691973969631236,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'SPACEBOY LUNCH BOX '})"
716,0.03036876355748373,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})"
717,0.021691973969631236,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'TEA PARTY BIRTHDAY CARD'})"
718,0.021691973969631236,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'WOODLAND CHARLOTTE BAG'})"
719,0.026030368763557483,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'REGENCY CAKESTAND 3 TIER'})"
720,0.02386117136659436,"frozenset({'REGENCY CAKESTAND 3 TIER', 'SPACEBOY LUNCH BOX '})"
721,0.02386117136659436,"frozenset({'RETROSPOT PARTY BAG + STICKER SET', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
722,0.028199566160520606,"frozenset({'RETROSPOT PARTY BAG + STICKER SET', 'SET/6 RED SPOTTY PAPER CUPS'})"
723,0.02386117136659436,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'RETROSPOT PARTY BAG + STICKER SET'})"
724,0.03036876355748373,"frozenset({'RETROSPOT PARTY BAG + STICKER SET', 'WOODLAND PARTY BAG + STICKER SET'})"
725,0.021691973969631236,"frozenset({'WOODLAND CHARLOTTE BAG', 'RETROSPOT TEA SET CERAMIC 11 PC '})"
726,0.05422993492407809,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'ROUND SNACK BOXES SET OF 4 FRUITS '})"
727,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
728,0.026030368763557483,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'SPACEBOY LUNCH BOX '})"
729,0.021691973969631236,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'ROUND SNACK BOXES SET OF 4 FRUITS '})"
730,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
731,0.028199566160520606,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SET/6 RED SPOTTY PAPER CUPS'})"
732,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'ROUND SNACK BOXES SET OF4 WOODLAND '})"
733,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SPACEBOY CHILDRENS BOWL'})"
734,0.0368763557483731,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SPACEBOY LUNCH BOX '})"
735,0.02386117136659436,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'ROUND SNACK BOXES SET OF4 WOODLAND '})"
736,0.02386117136659436,"frozenset({'TABLECLOTH RED APPLES DESIGN ', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
737,0.02386117136659436,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'SET OF 9 HEART SHAPED BALLOONS'})"
738,0.03036876355748373,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'SET/6 RED SPOTTY PAPER CUPS'})"
739,0.03036876355748373,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET OF 9 BLACK SKULL BALLOONS'})"
740,0.02386117136659436,"frozenset({'SET/10 PINK POLKADOT PARTY CANDLES', 'SET/10 BLUE POLKADOT PARTY CANDLES'})"
741,0.021691973969631236,"frozenset({'SET/10 RED POLKADOT PARTY CANDLES', 'SET/10 BLUE POLKADOT PARTY CANDLES'})"
742,0.028199566160520606,"frozenset({'SET/10 PINK POLKADOT PARTY CANDLES', 'SET/10 RED POLKADOT PARTY CANDLES'})"
743,0.021691973969631236,"frozenset({'SET/10 RED POLKADOT PARTY CANDLES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
744,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/10 RED POLKADOT PARTY CANDLES'})"
745,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/10 RED POLKADOT PARTY CANDLES'})"
746,0.03036876355748373,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'SET/10 RED POLKADOT PARTY CANDLES'})"
747,0.08676789587852494,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
748,0.08676789587852494,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
749,0.10412147505422993,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})"
750,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SPACEBOY BIRTHDAY CARD'})"
751,0.02386117136659436,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'SKULL LUNCH BOX WITH CUTLERY '})"
752,0.026030368763557483,"frozenset({'SPACEBOY BIRTHDAY CARD', 'TEA PARTY BIRTHDAY CARD'})"
753,0.026030368763557483,"frozenset({'SPACEBOY CHILDRENS BOWL', 'SPACEBOY CHILDRENS CUP'})"
754,0.02386117136659436,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'SPACEBOY LUNCH BOX '})"
755,0.026030368763557483,"frozenset({'SPACEBOY MINI BACKPACK', 'WOODLAND MINI BACKPACK'})"
756,0.02386117136659436,"frozenset({'WATERING CAN BLUE ELEPHANT', 'WATERING CAN PINK BUNNY'})"
757,0.02386117136659436,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
758,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN'})"
759,0.02386117136659436,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'PLASTERS IN TIN SPACEBOY', 'ALARM CLOCK BAKELIKE GREEN'})"
760,0.02386117136659436,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'POSTAGE', 'ALARM CLOCK BAKELIKE GREEN'})"
761,0.05422993492407809,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
762,0.021691973969631236,"frozenset({'MINI PAINT SET VINTAGE ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
